age,gender,occupation,branch_code,current_balance,churn
26,Female,student,416,2692.92,0
28,Male,self_employed,735,36538.15,0
73,Male,retired,628,3215.33,0
23,Female,self_employed,167,6219.68,0
32,Male,salaried,1002,9381.13,0
42,Male,salaried,20,7732.52,0
57,Male,self_employed,880,4962.45,0
20,Male,student,1430,2066.4,0
22,Male,student,40,16495.59,1
41,Female,salaried,263,15488.38,0
71,Male,retired,1306,3105.35,0
66,Male,retired,437,33216.21,0
25,Male,student,212,1593.18,0
33,Male,self_employed,219,2147.09,1
68,Male,salaried,89,320.28,1
78,Female,self_employed,1098,11114.88,1
55,Male,salaried,139,1585.31,0
37,Female,salaried,1343,2228.91,0
53,Male,self_employed,3671,1328.62,0
41,Female,self_employed,627,28872.58,0
32,Female,self_employed,1079,4674.33,0
38,Male,self_employed,1263,14872.77,0
69,Male,self_employed,17,3089.27,0
90,,self_employed,544,2347.91,0
43,Male,self_employed,6,623.57,1
25,Male,self_employed,1329,1657.74,1
72,Male,company,126,101509.79,0
48,Male,self_employed,1480,2427.15,0
36,Female,self_employed,240,1761.3,0
33,Female,self_employed,285,7261.73,0
56,Female,self_employed,3582,1403.47,0
48,Female,self_employed,354,5537.44,0
42,Male,self_employed,596,596.75,1
90,Male,self_employed,60,8258.93,0
58,Female,self_employed,439,444.63,1
36,Female,self_employed,26,1451.73,0
51,Female,self_employed,1375,3576.5,0
31,Male,salaried,1314,3492.24,0
90,Female,salaried,1347,6930.87,1
47,Female,self_employed,60,2085.07,0
77,Male,retired,108,1535.56,0
37,Male,self_employed,431,13224.3,0
58,Male,salaried,114,2042.61,0
32,Female,self_employed,5,1379.82,1
40,Male,self_employed,1682,19090.52,0
27,Male,self_employed,221,7249.13,0
59,Female,self_employed,205,8601.34,0
68,Male,retired,1356,4355.8,0
70,Male,retired,392,11177.44,0
39,Female,self_employed,48,378.29,1
57,Male,retired,821,5786.86,0
40,Female,self_employed,261,1482.14,0
29,Female,salaried,1297,1918.56,0
74,Male,retired,54,3409.58,0
32,Male,self_employed,543,1322.7,0
36,Male,self_employed,2036,4813.74,0
59,Male,salaried,28,6291.86,0
30,Male,self_employed,505,6043.99,0
36,Female,self_employed,217,2471.42,1
44,Male,salaried,410,722.16,0
47,Female,self_employed,224,3493.26,0
87,Female,self_employed,4,4264.1,1
52,Female,self_employed,174,1909.22,0
26,Male,student,151,7134.01,0
28,Male,student,127,965.22,1
45,Female,salaried,1749,380.89,1
41,Male,self_employed,130,405.49,1
55,Male,self_employed,1353,111556.72,0
60,Male,self_employed,1062,3189.39,0
33,Male,self_employed,31,18.18,0
31,Male,self_employed,327,8642.27,0
90,,company,105,3886.6,0
56,Female,self_employed,490,3345.39,0
30,Female,self_employed,4391,2486.92,0
42,Male,salaried,11,3663.87,0
46,Male,salaried,402,13431.92,0
66,Male,self_employed,4174,17806.68,0
54,Male,self_employed,2421,1449.57,0
42,Female,salaried,968,1538.85,0
66,Male,self_employed,2777,7448.54,0
62,Male,retired,622,1762.26,0
67,Female,self_employed,790,10911.76,1
45,Female,self_employed,3721,5521.79,0
54,Female,self_employed,2398,2876.31,0
39,Male,self_employed,1386,75737.14,0
23,Male,student,900,6552.13,0
38,Female,salaried,544,11310.04,0
21,Male,student,194,148.91,1
59,Male,self_employed,33,4581.43,0
60,Female,self_employed,1351,28749.69,0
34,Male,salaried,2071,9603.26,1
50,Male,salaried,822,6354.52,0
64,Female,self_employed,438,241.54,1
48,Male,self_employed,301,1892.47,0
36,Female,salaried,3693,3597.06,0
38,Female,self_employed,545,7800.51,1
64,Male,self_employed,2302,2516.7,0
72,Female,retired,578,2574.27,0
15,Male,student,1207,1610.96,0
32,Male,salaried,657,844.02,1
43,Male,self_employed,2480,2801.05,0
40,Male,self_employed,655,1407.48,0
36,Male,salaried,1268,1081.37,1
90,,self_employed,289,2556.99,0
49,Female,self_employed,922,8475.96,1
63,Female,self_employed,16,6700.8,0
42,Female,self_employed,1102,1639.78,0
34,Male,self_employed,2626,4837.89,0
72,Female,self_employed,75,13339.67,0
83,Male,self_employed,455,12450.26,0
37,Male,self_employed,1202,8784.9,0
52,Male,self_employed,247,7383.39,0
29,Male,self_employed,60,14927.2,0
67,Male,retired,2367,404.68,1
73,Male,retired,2517,1524.63,0
32,Male,salaried,808,267,1
37,Male,salaried,1324,16836.47,0
58,Male,salaried,167,1791.47,0
38,Female,salaried,159,8140.36,0
37,Male,salaried,480,821.14,0
40,Female,self_employed,1686,3504.89,0
42,Female,salaried,582,1439.93,1
46,Male,self_employed,183,3561.25,0
37,Female,self_employed,354,1017.45,0
36,Male,salaried,572,4517.77,0
47,Male,self_employed,137,3058.78,0
57,Male,retired,35,6359.54,0
55,Female,self_employed,1219,2753.93,1
40,Female,self_employed,3126,2529.93,0
34,Female,self_employed,25,1944.21,1
52,Female,self_employed,1359,8092.34,0
37,Male,self_employed,145,4217.46,0
44,Female,self_employed,1803,3859.67,0
62,Female,self_employed,2055,3243.77,0
70,Male,self_employed,40,10091.51,0
57,Male,self_employed,399,8883.83,0
74,Female,self_employed,134,1327.05,1
90,,self_employed,216,1608.61,0
33,Female,self_employed,42,1432.88,0
79,Female,retired,707,10378.7,0
68,Male,self_employed,542,26794.74,1
49,Male,self_employed,1,8136.97,0
44,Male,self_employed,195,508.09,1
24,Female,student,1,2280.75,0
51,Male,self_employed,346,4330.21,0
56,Female,self_employed,40,2997.39,0
52,Male,salaried,1,5546.33,0
42,Female,self_employed,115,9246.45,0
38,Female,salaried,47,1504.5,0
46,Female,self_employed,1230,9265.47,0
48,Male,salaried,142,2204.11,0
56,Male,salaried,2850,2075.92,1
31,Male,self_employed,587,891.42,1
16,Female,student,1563,2602.06,0
14,Female,student,1231,2496.17,0
39,Male,salaried,2,1648.59,0
43,Female,self_employed,135,1839.87,0
90,,self_employed,93,1600.23,0
80,Female,retired,1908,7483.99,0
40,Male,salaried,1753,29544.88,0
66,Female,self_employed,482,3210.61,0
37,Female,self_employed,39,10081.89,0
90,Male,self_employed,3246,16552.21,0
90,,self_employed,661,33.67,1
26,Male,salaried,227,1520.59,0
81,Female,self_employed,546,1085.53,1
68,Female,self_employed,1390,6515.97,1
44,Female,self_employed,2471,3039.64,0
33,Female,self_employed,2700,314.47,1
62,Male,self_employed,389,1316.51,1
49,Female,salaried,18,4541.76,0
60,Female,self_employed,137,302.76,1
36,Female,self_employed,544,6058.78,0
90,,self_employed,2345,90022.34,1
35,Female,self_employed,229,4290.37,0
39,Female,self_employed,3798,2552.94,0
26,Female,salaried,1358,4235.55,0
60,Male,self_employed,585,1525.22,0
73,Male,retired,1804,2551.94,0
42,Female,salaried,622,1458.34,0
72,Male,self_employed,2768,5086.94,0
31,Male,salaried,3263,2142.73,0
90,,self_employed,922,6282.43,0
63,Male,self_employed,4091,4136.5,1
44,Male,self_employed,1293,1278.46,0
37,Male,self_employed,533,711.23,1
53,Male,salaried,1,2380.53,0
40,Male,self_employed,727,79.42,1
81,Male,self_employed,91,2235.68,0
67,Male,retired,17,4540.09,0
54,Female,salaried,1202,1640.27,0
54,Male,self_employed,1375,2495.21,0
70,Female,self_employed,1998,25881.77,0
57,Female,self_employed,442,2128.83,0
53,Female,self_employed,1756,3343.88,0
61,Male,retired,3986,19889.67,1
12,Male,self_employed,442,3758.11,0
47,Male,salaried,1029,879.64,0
48,Male,salaried,683,1314.19,0
47,Female,self_employed,619,2058.2,0
59,Male,self_employed,1401,4724.53,0
51,Male,self_employed,27,2172.64,1
63,Male,self_employed,1648,4325.97,0
74,Male,self_employed,565,4829.1,0
33,Female,salaried,321,7485.38,0
66,Female,self_employed,292,5832.45,0
4,Male,student,80,5377.76,0
38,Female,self_employed,1947,208.31,1
24,Male,student,1136,3113.75,0
28,Male,self_employed,327,2451.37,0
60,Male,self_employed,423,2741.01,0
55,Female,self_employed,1,39068.05,0
37,Female,self_employed,177,2835.44,0
90,Female,self_employed,1309,3054.15,0
44,Male,self_employed,216,2432.95,0
72,Male,self_employed,641,9163.2,0
37,Female,self_employed,2461,3923.67,0
42,Female,self_employed,890,9032.21,0
39,Male,salaried,590,3010.54,0
38,Male,salaried,241,5285.88,0
61,Male,self_employed,1676,2954.05,0
85,Female,retired,670,2918.53,0
48,Male,self_employed,176,2133.07,0
54,Male,salaried,918,3474.53,0
46,Female,self_employed,1520,1260.31,1
28,Female,student,280,177.26,1
59,Female,self_employed,2095,771.91,0
57,Female,self_employed,882,6913.4,0
66,Male,self_employed,1742,3098.52,0
49,Male,self_employed,791,9615.98,0
44,Male,salaried,2698,221.18,1
33,Male,salaried,1744,14345.46,0
61,Male,salaried,2082,1535.86,0
77,Female,self_employed,75,4455.3,0
43,Male,self_employed,2584,1298.17,1
71,Male,retired,2769,2030.69,0
60,Male,retired,240,7936.72,0
56,Female,self_employed,28,3870.71,0
59,Male,salaried,1889,21702.31,0
41,Male,self_employed,118,964.75,0
65,Male,self_employed,389,6930.64,0
29,Female,salaried,2645,10983.68,0
27,Female,student,255,1580.04,0
45,Male,salaried,1291,10146.38,0
41,Female,self_employed,329,6002.97,1
64,Female,retired,2155,1428.76,0
29,Male,salaried,275,2071.56,0
31,Male,self_employed,1733,1984.2,0
51,Male,self_employed,81,6377.86,0
49,Male,salaried,743,1585.46,0
58,Male,salaried,3942,2078.81,0
54,Male,salaried,947,6755.39,0
42,Male,salaried,737,3235.13,0
10,Male,student,1012,1950.85,0
49,Male,salaried,1375,2294.34,1
32,Male,salaried,1351,1551.63,0
50,Female,self_employed,610,2937.93,0
40,Male,salaried,1822,2806.67,0
71,Male,self_employed,3295,7672.32,0
54,Male,self_employed,1860,2169.06,0
59,Female,self_employed,1130,2128.54,0
34,Male,self_employed,1748,935.01,0
42,Male,salaried,90,3026.77,0
76,Male,retired,118,5110.18,0
35,Female,self_employed,349,9868.76,0
43,Female,self_employed,27,3869.49,0
42,Female,self_employed,2468,3082.82,1
71,Male,retired,2267,3326.26,0
45,Male,salaried,1569,2945.84,0
61,Male,self_employed,2464,1717.4,0
42,Female,self_employed,1832,7480.73,0
41,Female,salaried,146,8564.57,0
60,Female,self_employed,538,4464.65,1
63,Male,salaried,38,1383.1,0
39,Male,self_employed,1295,13.91,1
61,Male,self_employed,3343,5484.99,0
28,Female,student,315,2492.62,0
90,,self_employed,1885,5687.22,0
69,Male,retired,402,1810.34,1
58,Female,self_employed,2300,790.16,1
42,Female,self_employed,854,4743.01,0
33,Male,self_employed,1628,1758.52,0
59,Female,self_employed,47,2847.56,0
24,Male,student,190,7725.25,0
35,Female,self_employed,628,2038.24,0
63,Male,self_employed,876,4190.37,0
28,Male,self_employed,531,3106.27,0
34,Female,salaried,2842,5632.59,0
70,Male,retired,1369,5994.63,0
59,Female,self_employed,391,17095.66,0
58,Male,salaried,79,2979.12,0
57,Male,salaried,1043,5203.78,0
58,Male,self_employed,393,2963.38,0
31,Male,salaried,1628,4305.72,0
21,Male,student,2076,3221.22,0
70,Female,self_employed,52,1829.63,0
55,Male,self_employed,91,1582.75,0
6,Male,company,17,1510.96,0
38,Male,self_employed,1787,6180.76,0
56,Male,salaried,1924,1769.27,0
68,Female,self_employed,2990,2466,0
90,,self_employed,2297,827.29,0
82,Male,retired,1313,5846.62,0
49,Male,self_employed,7,3132.36,0
36,Male,salaried,1244,3564.33,1
46,Female,self_employed,3214,3422.6,0
19,Female,student,1001,1432.86,0
19,Male,student,1452,4739,0
39,Female,self_employed,461,1617.43,0
71,Female,self_employed,13,99778.95,0
36,Male,salaried,1963,7703.4,0
33,Male,self_employed,1319,6922.83,0
60,Male,self_employed,732,2203.96,0
65,Male,retired,1314,8549.2,0
31,Female,self_employed,2448,1926.8,0
44,Male,self_employed,847,2955.19,0
60,Male,salaried,364,3536.08,0
39,Female,self_employed,82,6923.5,0
54,Male,salaried,3,5282.49,1
53,Female,self_employed,524,2455.25,0
29,Male,self_employed,1062,27227.7,1
76,Male,retired,619,2031.55,0
32,Female,self_employed,1757,1881.62,0
61,Female,self_employed,5,2197.37,1
79,Female,self_employed,658,1193.54,0
41,Male,salaried,450,5302.52,0
55,Male,salaried,13,12585.5,0
66,Male,self_employed,2024,797.62,1
65,Male,self_employed,2524,0.5,1
25,Female,student,470,2049.74,0
50,Female,self_employed,647,3932.38,0
31,Male,salaried,26,3463.34,0
43,Male,self_employed,1204,9348.43,0
50,Female,self_employed,1005,169.8,1
67,Female,self_employed,4715,9829.25,0
47,Male,self_employed,150,2865.99,1
27,Male,self_employed,3585,6719.91,0
62,Female,self_employed,741,3028.82,0
60,Male,self_employed,1350,1738.32,0
51,Female,self_employed,374,3323.4,1
59,Male,self_employed,887,2846.21,0
53,Female,self_employed,4139,28684.21,0
54,Female,self_employed,1,9356.31,0
55,Male,salaried,49,5435.73,0
43,Male,self_employed,532,2542.98,0
39,Male,self_employed,2137,3612.78,0
64,Male,self_employed,2855,2722.82,0
28,Male,self_employed,251,1844.32,0
27,Male,self_employed,80,5220.64,1
30,Male,self_employed,1050,35353.87,0
53,Male,salaried,134,1945.04,0
56,Female,self_employed,943,5113.52,1
39,Female,self_employed,395,2851.24,0
55,Female,self_employed,399,1536.08,1
47,Female,self_employed,291,11918.01,0
64,Female,self_employed,181,3096.32,0
59,Male,salaried,1471,104507.75,0
66,Male,self_employed,2301,7697.26,0
9,Male,student,542,1649.82,0
67,Male,retired,1694,13540.77,0
31,Female,student,357,1521.6,0
39,Female,self_employed,1916,3276.61,0
48,Male,self_employed,173,5257.6,0
44,Male,salaried,539,3123.29,0
67,Male,self_employed,449,7793.18,0
54,Male,self_employed,3794,1596.59,0
43,Male,self_employed,921,13760.12,0
34,Female,salaried,832,1866.17,0
41,Female,self_employed,155,2482.14,0
53,Male,salaried,621,10614.93,0
56,Male,self_employed,125,3749.51,0
39,Male,salaried,291,129416.24,0
90,,self_employed,1476,834.99,0
31,Female,self_employed,1112,7098.02,0
47,Female,self_employed,1120,9065.76,0
46,Female,self_employed,2028,10779.59,0
53,Male,self_employed,2155,12104.14,0
62,Male,self_employed,1792,3554.25,0
35,Male,salaried,501,163070.14,0
90,Male,retired,1305,5071.92,0
36,Female,self_employed,2784,633.22,0
59,Male,salaried,2398,7593.4,0
46,Female,self_employed,41,4410.48,0
45,Female,self_employed,255,1594.73,0
42,Female,salaried,4289,4638.07,0
23,Male,student,1024,1887.06,1
62,Female,self_employed,2279,2552.83,0
60,Male,salaried,40,6275.62,0
39,Female,self_employed,28,7343.77,0
22,Female,student,9,18148.41,0
51,Male,salaried,1927,4699.89,0
90,Male,self_employed,220,4506.16,0
52,Male,salaried,1336,8628.25,1
50,Male,self_employed,3000,155.51,0
32,Male,self_employed,705,1138.27,1
46,Female,self_employed,410,186.27,1
61,Male,salaried,44,4417.02,0
8,Male,student,584,14588.81,0
44,Male,salaried,148,21605.43,0
46,Female,self_employed,2077,938.61,0
42,Male,salaried,1581,6261.57,0
41,Female,self_employed,65,4685.95,0
44,Male,salaried,3682,8480.17,0
48,Male,self_employed,1828,13037.03,0
70,Female,self_employed,75,6229.62,0
43,Male,self_employed,1572,4000.02,0
35,Female,self_employed,746,3210.33,0
32,Female,self_employed,313,1665.59,0
68,Female,salaried,7,1639.3,0
39,Male,salaried,429,3455.43,0
2,Male,student,60,3786.11,0
34,Male,self_employed,896,4438.43,0
43,Male,self_employed,830,39509.06,0
36,Female,self_employed,161,882.37,1
39,Female,self_employed,334,352.37,0
90,,self_employed,409,1557.14,1
90,Male,self_employed,8,509.47,0
33,Male,salaried,923,2462.56,0
36,Male,self_employed,22,833.55,1
28,Female,salaried,1556,53.47,0
84,Female,retired,64,503.49,0
34,Male,salaried,317,4286.58,0
81,Male,self_employed,1714,8580.14,0
40,Male,self_employed,1031,8890.16,0
52,Male,salaried,545,6377,0
42,Female,salaried,2083,140326.84,0
43,Female,self_employed,525,10171.33,0
36,Male,student,467,5782.12,0
3,Male,student,625,1649.33,0
67,Male,salaried,578,2484.65,0
6,Male,student,43,1449.33,0
55,Male,self_employed,2833,2027.32,0
38,Female,self_employed,285,459.01,1
24,Male,self_employed,3104,31007.32,1
51,Male,self_employed,954,2647.99,0
36,Female,self_employed,26,2274.92,0
64,Female,salaried,2289,3201.42,0
44,Male,salaried,1725,11259.52,0
62,Male,salaried,250,1129.82,0
57,Male,self_employed,6,14774.96,0
71,Male,self_employed,60,43.4,0
47,Male,salaried,366,2965.6,0
62,Female,self_employed,91,19714.71,0
30,Male,salaried,628,1817.24,0
29,Male,salaried,776,1239.88,0
29,Female,salaried,60,11131.41,0
38,Male,self_employed,1585,3242.4,1
62,Male,self_employed,1127,4539.72,0
84,Female,self_employed,17,1915.42,0
25,Male,salaried,2035,2052.18,0
39,Female,self_employed,396,2045.57,1
23,Male,student,1430,5144.5,0
40,Female,self_employed,271,4572.89,0
22,Male,student,7,6042.85,0
47,Female,salaried,76,7244.2,0
36,Female,salaried,2764,8862.42,0
39,Male,self_employed,81,91.19,1
47,Female,salaried,116,5087.07,0
36,Male,retired,202,2350.15,1
79,Male,retired,40,32528.8,0
56,Male,salaried,540,13988.84,0
75,Female,retired,86,11397.17,0
77,Male,retired,489,575.26,0
50,Male,salaried,726,5938.22,0
75,Male,self_employed,1836,7900.13,0
42,Male,self_employed,1337,9095.49,0
3,Female,student,259,3471.75,1
31,Male,self_employed,829,1888.3,0
90,Male,self_employed,84,8348.86,0
40,Male,self_employed,2999,2378.49,0
45,Female,salaried,135,2425.65,0
38,Male,self_employed,209,3246.73,0
45,Female,self_employed,1036,5296.85,0
72,Male,retired,363,7992.57,0
69,Male,self_employed,386,14951.71,0
44,Male,salaried,145,2561.06,0
60,Male,salaried,1292,1581.07,0
62,Male,salaried,125,33441.8,0
64,Male,self_employed,1694,3391.99,0
19,Male,student,7,1539.38,1
30,Male,self_employed,857,516.12,1
43,Male,self_employed,34,1574.68,0
30,Female,self_employed,1695,1977.52,0
18,Male,self_employed,92,1494.85,0
46,Female,salaried,125,2695.58,0
47,Male,salaried,82,4110.43,0
79,Male,retired,1925,2970.6,0
29,Female,student,143,4720.84,0
71,Female,self_employed,417,6393.33,0
45,Female,self_employed,1087,1547.22,0
39,Male,salaried,3,8774.01,0
26,Female,self_employed,1556,2005.69,0
10,Male,student,176,2387.6,0
26,Male,salaried,1755,11485.61,0
74,Female,self_employed,2238,37377.08,0
73,Male,retired,26,17094.14,0
40,Male,salaried,930,1229.8,0
43,Male,self_employed,134,10808.68,0
37,Male,salaried,1741,3861.2,0
53,Female,self_employed,274,5053.44,0
35,Male,self_employed,1652,12860.11,1
36,Male,self_employed,251,17393.96,0
28,Male,self_employed,3109,2181.41,0
42,Female,self_employed,2686,4059.61,0
43,Male,salaried,4099,3374.46,0
49,Female,self_employed,162,2921.11,0
38,Male,self_employed,35,9279.6,0
70,Female,self_employed,42,10658.06,0
34,Male,salaried,2649,4211.19,0
50,Male,salaried,115,11385.26,0
36,Male,self_employed,3194,3429.45,0
24,Female,student,578,6640.72,0
